SiteID, 12623
Longitude, -124.3125
Latitude, 40.25
Year,Month,Day,Hour,Minute,SCORE-lite Power Output 100m
2006,1,1,0,0,0.7859999999999999
2006,1,1,0,10,0.0
2006,1,1,0,20,0.011000000000000001
2006,1,1,0,30,1.146
2006,1,1,0,40,0.0
2006,1,1,0,50,0.0
2006,1,1,1,0,0.0
2006,1,1,1,10,0.0
2006,1,1,1,20,0.0
2006,1,1,1,30,0.0
2006,1,1,1,40,0.7040000000000001
2006,1,1,1,50,0.742
2006,1,1,2,0,0.821
2006,1,1,2,10,0.0
2006,1,1,2,20,0.7509999999999999
2006,1,1,2,30,0.0
2006,1,1,2,40,2.17
2006,1,1,2,50,1.839
2006,1,1,3,0,1.901
2006,1,1,3,10,2.48
2006,1,1,3,20,3.4989999999999997
2006,1,1,3,30,3.517
2006,1,1,3,40,6.728
2006,1,1,3,50,6.776
2006,1,1,4,0,7.282
2006,1,1,4,10,9.932
2006,1,1,4,20,9.232999999999999
2006,1,1,4,30,11.675
2006,1,1,4,40,11.331
2006,1,1,4,50,13.610999999999999
2006,1,1,5,0,17.737000000000002
2006,1,1,5,10,20.169
2006,1,1,5,20,23.99
2006,1,1,5,30,26.111
2006,1,1,5,40,26.134
2006,1,1,5,50,24.329
2006,1,1,6,0,26.193
2006,1,1,6,10,27.193
2006,1,1,6,20,28.623
2006,1,1,6,30,30.0
2006,1,1,6,40,30.0
2006,1,1,6,50,28.586
2006,1,1,7,0,30.0
2006,1,1,7,10,30.0
2006,1,1,7,20,30.0
2006,1,1,7,30,28.594
2006,1,1,7,40,29.991999999999997
2006,1,1,7,50,30.0
2006,1,1,8,0,30.0
2006,1,1,8,10,29.596
2006,1,1,8,20,30.0
2006,1,1,8,30,30.0
2006,1,1,8,40,30.0
2006,1,1,8,50,29.208000000000002
2006,1,1,9,0,30.0
2006,1,1,9,10,30.0
2006,1,1,9,20,30.0
2006,1,1,9,30,28.491
2006,1,1,9,40,29.944000000000003
2006,1,1,9,50,30.0
2006,1,1,10,0,30.0
