SiteID, 12921
Longitude, -124.375
Latitude, 40.46875
Year,Month,Day,Hour,Minute,SCORE-lite Power Output 100m
2006,1,1,0,0,2.448
2006,1,1,0,10,2.01
2006,1,1,0,20,2.378
2006,1,1,0,30,3.467
2006,1,1,0,40,0.904
2006,1,1,0,50,1.246
2006,1,1,1,0,2.798
2006,1,1,1,10,2.7569999999999997
2006,1,1,1,20,3.47
2006,1,1,1,30,3.267
2006,1,1,1,40,2.946
2006,1,1,1,50,2.6460000000000004
2006,1,1,2,0,2.589
2006,1,1,2,10,0.0
2006,1,1,2,20,2.8960000000000004
2006,1,1,2,30,6.047000000000001
2006,1,1,2,40,6.023
2006,1,1,2,50,4.899
2006,1,1,3,0,8.613999999999999
2006,1,1,3,10,8.219
2006,1,1,3,20,10.19
2006,1,1,3,30,11.707
2006,1,1,3,40,9.673
2006,1,1,3,50,14.52
2006,1,1,4,0,16.01
2006,1,1,4,10,17.366
2006,1,1,4,20,20.963
2006,1,1,4,30,26.163
2006,1,1,4,40,24.973000000000003
2006,1,1,4,50,24.342
2006,1,1,5,0,25.726
2006,1,1,5,10,23.919
2006,1,1,5,20,25.816
2006,1,1,5,30,25.445
2006,1,1,5,40,28.886999999999997
2006,1,1,5,50,28.515
2006,1,1,6,0,30.0
2006,1,1,6,10,30.0
2006,1,1,6,20,29.819000000000003
2006,1,1,6,30,30.0
2006,1,1,6,40,29.83
2006,1,1,6,50,30.0
2006,1,1,7,0,27.758000000000003
2006,1,1,7,10,29.109
2006,1,1,7,20,28.18
2006,1,1,7,30,29.962
2006,1,1,7,40,30.0
2006,1,1,7,50,28.414
2006,1,1,8,0,26.77
2006,1,1,8,10,28.805
2006,1,1,8,20,27.895
2006,1,1,8,30,30.0
2006,1,1,8,40,29.561999999999998
2006,1,1,8,50,29.416999999999998
2006,1,1,9,0,30.0
2006,1,1,9,10,29.293000000000003
2006,1,1,9,20,30.0
2006,1,1,9,30,29.371
2006,1,1,9,40,30.0
2006,1,1,9,50,30.0
2006,1,1,10,0,30.0
2006,1,1,10,10,29.188000000000002
2006,1,1,10,20,29.101999999999997
2006,1,1,10,30,29.365
2006,1,1,10,40,30.0
2006,1,1,10,50,30.0
2006,1,1,11,0,28.933000000000003
2006,1,1,11,10,28.87
2006,1,1,11,20,29.249000000000002
2006,1,1,11,30,30.0
2006,1,1,11,40,30.0
2006,1,1,11,50,28.074
2006,1,1,12,0,27.401999999999997
2006,1,1,12,10,15.607000000000001
2006,1,1,12,20,30.0
2006,1,1,12,30,30.0
2006,1,1,12,40,28.320999999999998
2006,1,1,12,50,30.0
2006,1,1,13,0,29.705
2006,1,1,13,10,29.772
2006,1,1,13,20,30.0
2006,1,1,13,30,30.0
2006,1,1,13,40,30.0
2006,1,1,13,50,28.185
2006,1,1,14,0,30.0
2006,1,1,14,10,30.0
2006,1,1,14,20,29.355999999999998
2006,1,1,14,30,29.935
2006,1,1,14,40,28.712
2006,1,1,14,50,29.609
2006,1,1,15,0,30.0
2006,1,1,15,10,30.0
2006,1,1,15,20,30.0
2006,1,1,15,30,30.0
2006,1,1,15,40,29.997
2006,1,1,15,50,28.703000000000003
2006,1,1,16,0,30.0
2006,1,1,16,10,29.901
2006,1,1,16,20,30.0
2006,1,1,16,30,30.0
2006,1,1,16,40,30.0
2006,1,1,16,50,30.0
2006,1,1,17,0,30.0
2006,1,1,17,10,30.0
2006,1,1,17,20,30.0
2006,1,1,17,30,30.0
2006,1,1,17,40,29.461
2006,1,1,17,50,30.0
2006,1,1,18,0,30.0
2006,1,1,18,10,29.811
2006,1,1,18,20,30.0
2006,1,1,18,30,30.0
2006,1,1,18,40,29.133000000000003
2006,1,1,18,50,27.619
2006,1,1,19,0,28.144000000000002
2006,1,1,19,10,27.656999999999996
2006,1,1,19,20,30.0
2006,1,1,19,30,30.0
2006,1,1,19,40,28.755
2006,1,1,19,50,30.0
2006,1,1,20,0,28.82
2006,1,1,20,10,28.415
2006,1,1,20,20,30.0
2006,1,1,20,30,30.0
2006,1,1,20,40,30.0
2006,1,1,20,50,27.901
2006,1,1,21,0,30.0
2006,1,1,21,10,30.0
2006,1,1,21,20,28.204
2006,1,1,21,30,30.0
2006,1,1,21,40,30.0
2006,1,1,21,50,29.084
2006,1,1,22,0,29.947
2006,1,1,22,10,30.0
2006,1,1,22,20,30.0
2006,1,1,22,30,30.0
2006,1,1,22,40,28.675
2006,1,1,22,50,30.0
2006,1,1,23,0,30.0
2006,1,1,23,10,30.0
2006,1,1,23,20,30.0
2006,1,1,23,30,28.041
2006,1,1,23,40,30.0
2006,1,1,23,50,29.226
2006,1,2,0,0,27.219
2006,1,2,0,10,28.419
2006,1,2,0,20,26.36
2006,1,2,0,30,27.896
2006,1,2,0,40,28.525
2006,1,2,0,50,23.596
2006,1,2,1,0,28.885
2006,1,2,1,10,30.0
2006,1,2,1,20,30.0
2006,1,2,1,30,28.404
2006,1,2,1,40,29.415
2006,1,2,1,50,28.663
2006,1,2,2,0,29.059
2006,1,2,2,10,26.525
2006,1,2,2,20,27.918000000000003
2006,1,2,2,30,25.539
2006,1,2,2,40,23.928
2006,1,2,2,50,22.434
2006,1,2,3,0,26.239
2006,1,2,3,10,27.862
2006,1,2,3,20,28.296
2006,1,2,3,30,30.0
2006,1,2,3,40,28.737
2006,1,2,3,50,30.0
2006,1,2,4,0,30.0
2006,1,2,4,10,30.0
2006,1,2,4,20,29.526
2006,1,2,4,30,29.612
2006,1,2,4,40,27.051
2006,1,2,4,50,21.621
2006,1,2,5,0,10.475999999999999
2006,1,2,5,10,14.975999999999999
2006,1,2,5,20,11.86
2006,1,2,5,30,7.928999999999999
2006,1,2,5,40,7.597
2006,1,2,5,50,6.058
2006,1,2,6,0,6.562
2006,1,2,6,10,5.586
2006,1,2,6,20,5.207000000000001
2006,1,2,6,30,5.85
2006,1,2,6,40,5.166
2006,1,2,6,50,0.498
2006,1,2,7,0,3.9989999999999997
2006,1,2,7,10,3.01
2006,1,2,7,20,0.7509999999999999
2006,1,2,7,30,0.526
2006,1,2,7,40,0.728
2006,1,2,7,50,0.5760000000000001
2006,1,2,8,0,0.0
2006,1,2,8,10,0.0
2006,1,2,8,20,0.0
2006,1,2,8,30,0.0
2006,1,2,8,40,0.0
2006,1,2,8,50,2.2569999999999997
2006,1,2,9,0,0.32299999999999995
2006,1,2,9,10,1.742
2006,1,2,9,20,1.382
2006,1,2,9,30,0.843
2006,1,2,9,40,0.982
2006,1,2,9,50,1.229
2006,1,2,10,0,1.473
2006,1,2,10,10,0.0
2006,1,2,10,20,3.763
2006,1,2,10,30,2.952
2006,1,2,10,40,2.904
2006,1,2,10,50,2.1319999999999997
2006,1,2,11,0,3.76
2006,1,2,11,10,2.8510000000000004
2006,1,2,11,20,3.912
2006,1,2,11,30,2.977
2006,1,2,11,40,0.423
2006,1,2,11,50,4.204
2006,1,2,12,0,4.78
2006,1,2,12,10,4.72
2006,1,2,12,20,4.788
2006,1,2,12,30,6.024
2006,1,2,12,40,9.685
2006,1,2,12,50,11.749
2006,1,2,13,0,15.187000000000001
2006,1,2,13,10,16.012
2006,1,2,13,20,17.409000000000002
2006,1,2,13,30,16.398
2006,1,2,13,40,17.519000000000002
2006,1,2,13,50,16.952
2006,1,2,14,0,19.462
2006,1,2,14,10,19.315
2006,1,2,14,20,19.844
2006,1,2,14,30,15.46
2006,1,2,14,40,18.397000000000002
2006,1,2,14,50,18.774
2006,1,2,15,0,15.960999999999999
2006,1,2,15,10,16.442
2006,1,2,15,20,17.863
2006,1,2,15,30,15.005
2006,1,2,15,40,12.22
2006,1,2,15,50,15.575999999999999
2006,1,2,16,0,14.050999999999998
2006,1,2,16,10,16.507
2006,1,2,16,20,15.04
2006,1,2,16,30,14.808
2006,1,2,16,40,16.528
2006,1,2,16,50,17.000999999999998
2006,1,2,17,0,10.029
2006,1,2,17,10,12.593
2006,1,2,17,20,12.604000000000001
2006,1,2,17,30,11.139000000000001
2006,1,2,17,40,11.663
2006,1,2,17,50,10.135
2006,1,2,18,0,10.953
2006,1,2,18,10,10.613
2006,1,2,18,20,10.056000000000001
2006,1,2,18,30,9.461
2006,1,2,18,40,7.996
2006,1,2,18,50,5.546
2006,1,2,19,0,6.0489999999999995
2006,1,2,19,10,4.9319999999999995
2006,1,2,19,20,5.575
2006,1,2,19,30,5.942
2006,1,2,19,40,4.167
2006,1,2,19,50,4.901
2006,1,2,20,0,4.563
2006,1,2,20,10,4.209
2006,1,2,20,20,3.946
2006,1,2,20,30,1.94
2006,1,2,20,40,0.696
2006,1,2,20,50,1.219
2006,1,2,21,0,0.0
2006,1,2,21,10,0.903
2006,1,2,21,20,0.0
2006,1,2,21,30,0.259
2006,1,2,21,40,0.643
2006,1,2,21,50,0.647
2006,1,2,22,0,0.9940000000000001
2006,1,2,22,10,0.649
2006,1,2,22,20,0.0
2006,1,2,22,30,0.0
2006,1,2,22,40,0.0
2006,1,2,22,50,0.0
2006,1,2,23,0,0.0
2006,1,2,23,10,0.0
2006,1,2,23,20,0.0
2006,1,2,23,30,0.0
2006,1,2,23,40,0.0
2006,1,2,23,50,0.327
2006,1,3,0,0,1.401
2006,1,3,0,10,0.86
2006,1,3,0,20,0.722
2006,1,3,0,30,0.0
2006,1,3,0,40,0.149
2006,1,3,0,50,0.0
2006,1,3,1,0,0.0
2006,1,3,1,10,0.0
2006,1,3,1,20,0.0
2006,1,3,1,30,0.9329999999999999
2006,1,3,1,40,1.141
2006,1,3,1,50,2.363
2006,1,3,2,0,0.239
2006,1,3,2,10,1.268
2006,1,3,2,20,1.5659999999999998
2006,1,3,2,30,2.374
2006,1,3,2,40,2.094
2006,1,3,2,50,3.319
2006,1,3,3,0,3.6319999999999997
2006,1,3,3,10,4.098
2006,1,3,3,20,5.047
2006,1,3,3,30,6.888999999999999
2006,1,3,3,40,5.484
2006,1,3,3,50,2.435
2006,1,3,4,0,6.646
2006,1,3,4,10,5.608
2006,1,3,4,20,10.802
2006,1,3,4,30,7.149
2006,1,3,4,40,10.238999999999999
2006,1,3,4,50,13.870999999999999
2006,1,3,5,0,8.988999999999999
2006,1,3,5,10,11.147
2006,1,3,5,20,14.642000000000001
2006,1,3,5,30,17.645
2006,1,3,5,40,14.798
2006,1,3,5,50,15.038
2006,1,3,6,0,17.531
2006,1,3,6,10,21.649
2006,1,3,6,20,22.176
2006,1,3,6,30,19.77
2006,1,3,6,40,22.223000000000003
2006,1,3,6,50,23.284000000000002
2006,1,3,7,0,25.311
2006,1,3,7,10,25.368000000000002
2006,1,3,7,20,28.491
2006,1,3,7,30,27.781
2006,1,3,7,40,29.279
2006,1,3,7,50,29.247
2006,1,3,8,0,28.843000000000004
2006,1,3,8,10,29.663
2006,1,3,8,20,29.076
2006,1,3,8,30,29.956999999999997
2006,1,3,8,40,30.0
2006,1,3,8,50,30.0
2006,1,3,9,0,30.0
2006,1,3,9,10,30.0
2006,1,3,9,20,27.916999999999998
2006,1,3,9,30,28.748
2006,1,3,9,40,30.0
2006,1,3,9,50,29.34
2006,1,3,10,0,29.796
2006,1,3,10,10,30.0
2006,1,3,10,20,30.0
2006,1,3,10,30,27.570999999999998
2006,1,3,10,40,29.421
2006,1,3,10,50,30.0
2006,1,3,11,0,28.967
2006,1,3,11,10,29.842
2006,1,3,11,20,30.0
2006,1,3,11,30,30.0
2006,1,3,11,40,30.0
2006,1,3,11,50,29.133000000000003
2006,1,3,12,0,30.0
2006,1,3,12,10,30.0
2006,1,3,12,20,28.913
2006,1,3,12,30,30.0
2006,1,3,12,40,30.0
2006,1,3,12,50,28.151999999999997
2006,1,3,13,0,30.0
2006,1,3,13,10,30.0
2006,1,3,13,20,29.633000000000003
2006,1,3,13,30,30.0
2006,1,3,13,40,30.0
2006,1,3,13,50,30.0
2006,1,3,14,0,29.793000000000003
2006,1,3,14,10,30.0
2006,1,3,14,20,28.868000000000002
2006,1,3,14,30,28.514
2006,1,3,14,40,30.0
2006,1,3,14,50,30.0
2006,1,3,15,0,30.0
2006,1,3,15,10,29.173000000000002
2006,1,3,15,20,30.0
2006,1,3,15,30,28.96
2006,1,3,15,40,30.0
2006,1,3,15,50,29.748
2006,1,3,16,0,29.443
2006,1,3,16,10,30.0
2006,1,3,16,20,29.734
2006,1,3,16,30,30.0
2006,1,3,16,40,30.0
2006,1,3,16,50,30.0
2006,1,3,17,0,30.0
2006,1,3,17,10,27.581999999999997
2006,1,3,17,20,30.0
2006,1,3,17,30,30.0
2006,1,3,17,40,29.031999999999996
2006,1,3,17,50,29.076999999999998
2006,1,3,18,0,30.0
